 

stn;time;breclod0;brefard0;dkl010d0;fu3010d0;fu3010d1;gre000d0;hns000d0;hto000d0;pp0qnhd0;rka150d0;sremaxdv;su2000d0;tre200d0;tre200dn;tre200dv;tre200dx;ure200d0
BER;20170311;0;0;16;3.6;15.8;190;0;0;1020.5;0.0;92;10.1;5.2;-2.1;1.0;13.4;74.3
BER;20170312;0;0;360;3.2;17.6;166;0;0;1014.5;0.0;71;7.8;6.7;0.6;2.4;15.0;78.5
BER;20170313;0;0;17;5.0;20.9;196;0;0;1023.1;0.0;97;10.7;6.7;-0.7;2.3;15.3;72.9
BER;20170314;0;0;23;5.4;29.5;203;0;0;1031.2;0.0;97;10.7;6.8;-0.5;2.2;15.9;66.6
BER;20170315;0;0;19;7.2;32.4;203;0;0;1029.7;0.0;99;11.0;8.3;0.1;3.6;16.7;65.6
BER;20170316;0;0;360;2.9;14.8;206;0;0;1024.1;0.0;98;10.9;8.6;0.7;3.8;17.3;72.6
BER;20170317;0;0;241;10.1;45.7;207;0;0;1019.1;0.0;95;10.6;11.5;1.6;6.6;19.5;63.2
BER;20170318;0;0;236;13.3;46.4;37;0;0;1018.1;1.7;0;0.0;9.0;7.1;3.9;11.9;77.7
BER;20170319;0;0;231;6.5;28.1;120;0;0;1017.2;0.0;25;2.9;11.2;6.9;6.0;16.4;80.4
BER;20170320;0;0;247;4.3;26.3;151;0;0;1014.0;0.0;45;5.0;10.4;5.3;5.1;16.5;77.9
BER;20170321;0;0;261;4.7;23.4;96;0;0;1012.4;0.0;3;0.4;9.0;4.2;3.6;13.0;72.8
BER;20170322;0;0;22;8.6;25.9;97;0;0;1011.9;7.0;2;0.3;6.6;4.2;1.1;9.4;86.4
BER;20170323;0;0;37;7.2;29.9;207;0;0;1012.3;0.9;69;7.9;8.5;2.8;2.9;14.9;82.6
BER;20170324;0;0;29;12.2;34.2;113;0;0;1020.7;0.0;4;0.4;9.0;6.4;3.3;11.8;83.8
BER;20170325;0;0;31;13.0;46.4;219;0;0;1018.9;0.0;77;8.9;9.7;6.8;3.9;15.2;75.8
BER;20170326;0;0;292;5.4;29.9;97;0;0;1020.7;0.0;9;1.0;7.5;2.3;1.6;11.5;78.5
BER;20170327;0;0;18;3.6;19.4;238;0;0;1021.8;0.0;99;11.5;8.2;0.3;2.2;16.9;76.2
BER;20170328;0;0;263;4.3;20.9;239;0;0;1025.2;0.0;99;11.5;10.4;1.4;4.3;18.0;69.7
BER;20170329;0;0;16;4.3;22.7;240;0;0;1027.5;0.0;98;11.5;10.8;3.2;4.7;18.5;67.9
BER;20170330;0;0;333;2.9;16.6;237;0;0;1025.6;0.0;98;11.6;11.3;2.8;5.1;20.0;68.6
BER;20170331;0;0;241;4.7;25.6;220;0;0;1019.4;0.0;78;9.2;11.8;3.9;5.5;19.5;65.6
BER;20170401;0;0;252;5.8;43.9;167;0;0;1014.1;0.0;44;5.2;9.5;4.4;3.0;15.6;70.6
BER;20170402;0;0;34;5.8;29.5;99;0;0;1018.1;0.0;0;0.0;9.5;6.8;3.0;12.5;78.4
BER;20170403;0;0;39;7.9;37.1;233;0;0;1022.4;0.0;81;9.7;11.8;5.2;5.2;17.2;74.2
BER;20170404;0;0;27;5.4;33.5;178;0;0;1021.8;0.0;46;5.6;10.8;6.1;4.1;16.1;70.0
BER;20170405;0;11;50;7.6;43.6;188;0;0;1022.4;0.3;52;6.3;8.8;5.0;2.0;14.4;70.5
BER;20170406;0;0;34;10.4;39.2;217;0;0;1023.4;0.0;69;8.4;7.9;3.3;1.0;12.7;67.3
BER;20170407;0;0;20;8.6;24.8;265;0;0;1023.5;0.0;99;12.2;9.0;0.1;2.0;17.8;63.1
BER;20170408;0;0;13;5.4;20.2;273;0;0;1022.9;0.0;99;12.2;11.0;1.2;3.9;20.3;64.7
BER;20170409;0;0;247;4.3;19.1;271;0;0;1024.0;0.0;98;12.1;13.7;3.7;6.5;22.8;59.1
BER;20170410;0;0;256;8.3;40.7;267;0;0;1022.0;0.0;86;10.7;14.7;5.1;7.4;22.9;56.3
BER;20170411;0;0;24;10.1;33.5;223;0;0;1023.1;0.0;62;7.7;10.5;4.0;3.1;14.9;61.9
BER;20170412;0;0;262;5.0;24.5;271;0;0;1019.9;0.0;99;12.4;11.2;1.1;3.7;19.5;59.9
BER;20170413;0;0;275;7.9;33.5;283;0;0;1016.5;0.0;100;12.5;12.3;3.7;4.6;19.5;55.6
BER;20170414;0;0;355;5.8;28.1;278;0;0;1016.9;0.0;91;11.4;10.6;2.5;2.8;17.5;63.4
BER;20170415;0;0;281;5.8;27.7;123;0;0;1018.7;0.7;8;1.0;10.8;6.5;2.9;14.3;70.2
BER;20170416;0;0;270;6.1;31.0;67;0;0;1021.5;2.6;0;0.0;8.5;6.0;0.5;10.3;78.4
BER;20170417;0;0;263;8.6;38.9;184;0;0;1019.2;1.0;30;3.9;8.1;3.0;-0.1;13.3;72.7
BER;20170418;0;0;22;7.6;39.2;244;0;0;1022.3;0.0;65;8.3;4.6;-1.4;-3.7;9.2;63.0
BER;20170419;0;0;35;9.4;38.9;160;0;0;1027.5;1.3;26;3.4;1.2;-2.7;-7.2;5.2;82.9
BER;20170420;0;0;49;12.6;42.8;279;0;0;1031.0;0.0;89;11.4;2.2;-3.1;-6.4;8.1;63.2
BER;20170421;0;0;15;6.1;27.7;306;0;0;1029.7;0.0;100;12.9;5.4;-4.1;-3.3;13.9;52.3
BER;20170422;0;0;329;7.6;35.3;305;0;0;1024.2;0.0;96;12.5;9.4;-1.1;0.5;17.6;55.0
BER;20170423;0;0;23;14.0;39.2;310;0;0;1021.5;0.0;98;12.8;9.8;5.5;0.8;14.9;53.5
BER;20170424;0;0;280;7.9;33.8;305;0;0;1015.4;0.0;98;12.8;11.0;0.0;1.8;20.8;52.0
BER;20170425;0;0;231;7.2;52.6;52;0;0;1008.5;22.5;0;0.0;10.1;7.4;0.8;13.0;80.9
BER;20170426;0;0;27;10.8;33.8;78;0;0;1009.2;22.2;0;0.0;4.1;2.6;-5.4;8.3;92.7
BER;20170427;0;0;18;5.4;20.5;72;3;0;1013.5;10.3;0;0.0;2.7;0.2;-7.0;4.5;91.6
BER;20170428;0;0;173;4.7;31.0;122;0;3;1015.5;11.1;15;2.1;2.5;-1.0;-7.3;6.8;89.6
BER;20170429;0;0;31;6.1;28.1;318;0;0;1016.8;0.0;98;13.0;5.7;-2.6;-4.3;13.2;69.1
BER;20170430;0;0;24;7.2;27.0;313;0;0;1009.8;0.0;91;12.2;10.0;-0.4;-0.2;18.3;59.8
BER;20170501;0;1;227;9.7;40.7;96;0;0;1014.5;8.3;6;0.8;6.0;1.9;-4.5;10.6;82.6
BER;20170502;0;0;279;5.8;37.1;203;0;0;1016.7;5.1;33;4.4;7.0;0.0;-3.7;11.8;78.0
BER;20170503;0;5;243;4.3;29.5;199;0;0;1017.7;0.0;24;3.3;9.0;5.2;-1.9;13.8;76.6
BER;20170504;0;1;239;5.8;33.5;169;0;0;1016.2;0.8;23;3.2;8.3;4.6;-2.7;13.0;84.1
BER;20170505;0;0;16;7.6;28.1;325;0;0;1016.6;0.0;96;13.1;10.8;2.1;-0.4;17.9;71.5
BER;20170506;0;0;248;9.7;35.3;84;0;0;1012.5;18.1;5;0.6;9.8;8.0;-1.6;13.6;87.1
BER;20170507;0;0;215;7.9;34.9;66;0;0;1017.8;5.2;0;0.0;9.7;8.1;-1.8;11.8;88.0
BER;20170508;0;0;236;5.4;16.9;75;0;0;1019.0;4.6;0;0.0;8.6;6.3;-3.1;10.7;83.8
BER;20170509;0;0;30;12.2;39.6;294;0;0;1015.9;0.0;58;8.0;8.7;3.6;-3.1;13.5;70.1
BER;20170510;0;0;342;4.0;20.5;332;0;0;1008.4;0.0;90;12.5;11.8;1.0;-0.2;20.4;68.0
BER;20170511;0;0;320;7.6;42.5;145;0;0;1002.0;0.0;10;1.3;14.1;10.5;2.0;18.6;75.5
BER;20170512;0;319;225;7.2;43.6;235;0;0;1006.8;0.3;46;6.5;13.1;8.0;0.8;18.6;76.4
BER;20170513;0;141;246;6.5;29.5;277;0;0;1015.2;0.7;48;6.7;14.8;9.8;2.4;21.3;73.0
BER;20170514;0;96;203;8.6;37.1;246;0;0;1024.2;0.3;49;6.9;14.6;11.1;2.1;19.5;75.1
BER;20170515;0;0;23;5.8;25.2;331;0;0;1029.6;0.0;91;12.8;15.3;8.1;2.6;22.3;66.1
BER;20170516;0;0;15;6.1;28.4;339;0;0;1028.2;0.0;99;14.0;16.1;6.6;3.3;24.1;60.9
BER;20170517;0;0;261;3.6;18.7;338;0;0;1021.1;0.0;96;13.6;18.5;8.3;5.6;26.3;61.1
BER;20170518;0;0;360;5.8;22.7;167;0;0;1014.5;0.0;6;0.8;18.5;16.0;5.4;21.8;66.3
BER;20170519;0;3;222;7.9;40.0;74;0;0;1016.6;11.8;12;1.7;9.2;3.8;-4.0;16.8;88.0
BER;20170520;0;0;351;5.8;22.3;256;0;0;1023.6;0.0;34;4.8;9.9;3.8;-3.4;15.3;76.2
BER;20170521;0;0;40;9.0;38.5;327;0;0;1023.7;0.0;89;12.7;12.6;4.3;-0.8;19.5;68.6
BER;20170522;0;0;253;5.0;33.5;345;0;0;1019.2;0.0;93;13.4;16.2;6.1;2.6;24.8;62.1
BER;20170523;0;0;243;6.5;24.5;287;0;0;1021.6;0.0;67;9.6;18.0;10.5;4.3;25.0;59.7
BER;20170524;0;0;29;7.6;35.3;324;0;0;1023.6;0.0;74;10.7;17.5;11.6;3.7;22.7;63.9
BER;20170525;0;0;28;12.6;40.7;334;0;0;1020.9;0.0;99;14.2;17.6;10.1;3.7;23.0;58.9
BER;20170526;0;0;23;9.7;29.9;355;0;0;1019.1;0.0;99;14.4;18.2;9.5;4.2;25.0;58.7
BER;20170527;0;0;288;4.3;19.1;340;0;0;1020.5;0.0;88;12.7;20.3;10.8;6.2;28.6;62.4
BER;20170528;0;133;198;7.2;31.7;332;0;0;1020.8;0.0;91;13.3;21.8;13.3;7.6;29.2;62.2
BER;20170529;0;291;180;8.3;42.1;303;0;0;1017.9;0.4;71;10.3;21.3;14.5;7.0;29.4;62.4
BER;20170530;1;891;196;6.8;27.7;246;0;0;1018.4;0.2;28;4.1;20.9;16.6;6.5;27.3;66.6
BER;20170531;7;1907;48;7.9;50.4;273;0;0;1021.1;20.5;43;6.2;19.9;15.3;5.4;25.2;78.5
BER;20170601;0;286;140;6.5;24.5;297;0;0;1022.0;3.3;59;8.6;18.7;14.6;4.0;24.6;76.9
BER;20170602;0;219;185;6.8;28.8;333;0;0;1019.4;0.0;78;11.5;19.4;14.1;4.6;25.5;68.9
BER;20170603;3;520;200;6.8;44.3;259;0;0;1015.9;28.2;55;8.1;18.5;13.3;3.6;25.5;77.7
BER;20170604;0;0;243;6.5;37.1;184;0;0;1017.4;11.0;20;3.0;15.7;13.2;0.8;20.1;82.0
BER;20170605;0;0;22;4.3;17.6;146;0;0;1014.8;0.8;16;2.3;14.0;11.0;-1.0;18.1;82.6
BER;20170606;0;12;220;10.8;58.3;146;0;0;1012.0;18.3;28;4.1;12.2;9.1;-2.9;15.7;82.1
BER;20170607;0;0;253;9.7;48.6;327;0;0;1021.2;0.0;70;10.3;12.0;6.8;-3.2;16.5;67.1
BER;20170608;0;0;323;3.6;18.4;359;0;0;1020.2;0.0;93;13.6;14.5;4.9;-0.8;23.0;66.6
BER;20170609;0;0;233;4.7;25.9;214;0;0;1018.0;0.0;27;4.0;17.4;10.0;2.0;23.4;66.9
BER;20170610;0;0;12;6.5;22.7;345;0;0;1021.4;0.0;81;11.9;19.5;13.8;4.0;25.4;66.5
BER;20170611;0;0;315;4.3;19.4;359;0;0;1019.7;0.0;95;14.0;21.1;11.8;5.5;28.5;68.8
BER;20170612;0;0;290;8.3;30.2;253;0;0;1019.1;0.0;39;5.8;22.4;16.4;6.7;27.6;68.6
BER;20170613;0;0;16;8.3;25.2;323;0;0;1018.3;0.0;75;11.1;21.6;16.2;5.8;27.4;65.8
BER;20170614;0;2;9;7.6;24.5;254;0;0;1017.8;0.0;43;6.4;20.8;16.5;4.9;27.3;70.2
BER;20170615;0;149;236;6.8;29.9;313;0;0;1019.4;0.0;66;9.7;22.5;17.5;6.5;27.5;71.8
BER;20170616;0;4;308;9.0;35.3;329;0;0;1023.3;0.0;78;11.5;20.6;12.4;4.6;25.0;61.2
BER;20170617;0;0;23;14.4;41.0;364;0;0;1025.4;0.0;98;14.5;18.1;10.8;2.0;23.3;60.2
BER;20170618;0;0;37;11.9;40.7;366;0;0;1022.5;0.0;99;14.7;19.5;12.4;3.3;25.5;60.4
BER;20170619;0;0;277;4.3;22.7;348;0;0;1021.5;0.0;94;13.8;22.0;12.1;5.7;29.6;64.1
BER;20170620;0;0;256;5.8;28.1;351;0;0;1019.7;0.0;94;13.8;24.1;16.1;7.7;31.0;62.2
BER;20170621;0;1;214;5.4;22.7;318;0;0;1018.2;0.0;80;11.9;25.0;18.0;8.5;30.5;61.2
BER;20170622;0;19;212;6.8;23.4;329;0;0;1018.6;0.0;87;12.8;25.8;19.4;9.2;32.0;56.2
BER;20170623;0;1;240;8.6;42.5;288;0;0;1019.8;0.0;70;10.3;25.8;19.4;9.1;32.0;59.0
BER;20170624;0;0;13;5.4;24.1;165;0;0;1019.6;0.0;29;4.3;22.1;19.2;5.3;26.9;74.1
BER;20170625;0;0;247;6.1;30.2;259;0;0;1018.2;0.4;55;8.1;20.4;15.3;3.5;25.3;68.3
BER;20170626;0;3;225;6.8;38.2;306;0;0;1015.0;7.2;65;9.7;20.3;12.5;3.3;28.9;69.5
BER;20170627;5;996;197;5.8;39.2;265;0;0;1009.4;4.8;39;5.8;20.9;16.4;3.8;26.8;75.3
BER;20170628;3;522;217;7.9;47.9;279;0;0;1003.2;19.2;47;7.0;17.9;14.1;0.8;24.4;79.7
BER;20170629;0;3;239;12.6;76.0;258;0;0;1004.9;1.5;45;6.7;15.3;11.4;-1.9;19.3;73.5
BER;20170630;0;1;242;10.8;53.6;322;0;0;1010.5;0.0;68;10.0;15.4;9.8;-1.9;21.0;67.1
BER;20170701;0;0;239;12.2;40.7;226;0;0;1017.3;0.0;25;3.6;15.1;12.3;-2.4;18.8;70.1
BER;20170702;0;0;183;6.5;21.2;84;0;0;1023.6;2.5;0;0.0;14.2;12.0;-3.4;17.0;86.7
BER;20170703;0;0;360;4.0;19.4;291;0;0;1024.7;0.0;54;7.9;17.5;12.2;-0.2;23.1;71.7
BER;20170704;0;0;7;4.0;19.1;340;0;0;1022.3;0.0;90;13.2;18.6;9.6;0.9;26.0;66.2
BER;20170705;0;0;203;5.0;22.7;321;0;0;1020.3;0.0;78;11.4;21.6;11.2;3.8;29.8;62.0
BER;20170706;0;0;217;5.8;23.0;353;0;0;1020.5;0.0;89;13.1;23.7;14.5;5.8;31.0;52.9
BER;20170707;0;0;237;7.2;38.5;288;0;0;1020.8;0.0;52;7.6;23.6;15.8;5.6;31.1;57.4
BER;20170708;3;1577;225;6.5;43.2;236;0;0;1019.5;0.0;56;8.2;22.3;16.0;4.3;31.6;66.9
BER;20170709;4;1843;180;6.5;49.7;149;0;0;1016.0;6.7;18;2.6;19.8;17.0;1.7;25.9;82.9
BER;20170710;9;1279;234;6.8;43.6;198;0;0;1014.5;13.5;20;3.0;18.7;14.4;0.6;24.8;86.0
BER;20170711;0;0;243;5.4;19.4;227;0;0;1017.2;0.0;29;4.2;18.1;12.3;-0.1;23.2;80.7
BER;20170712;0;0;257;9.0;55.1;247;0;0;1017.8;0.0;38;5.5;20.2;15.1;1.9;25.6;72.6
BER;20170713;0;0;28;7.9;33.5;315;0;0;1020.5;0.0;57;8.3;19.0;12.8;0.7;24.8;71.2
BER;20170714;0;0;273;8.3;43.2;309;0;0;1019.8;0.0;68;9.8;19.6;15.4;1.3;24.5;62.6
BER;20170715;0;0;25;7.2;34.9;295;0;0;1023.4;0.0;67;9.6;17.2;11.3;-1.2;22.1;60.9
BER;20170716;0;0;18;6.8;30.6;334;0;0;1025.0;0.0;84;12.1;18.1;9.7;-0.3;25.1;59.8
BER;20170717;0;0;18;4.0;20.2;331;0;0;1021.8;0.0;97;14.0;20.6;11.0;2.1;27.9;62.4
BER;20170718;0;28;169;6.1;32.4;317;0;0;1018.4;0.0;76;10.9;22.4;13.7;3.9;30.2;64.1
BER;20170719;0;61;185;10.8;51.8;295;0;0;1016.3;0.0;66;9.5;22.7;15.5;4.2;30.8;62.3
BER;20170720;0;136;292;6.8;34.6;265;0;0;1016.1;0.8;53;7.6;21.2;15.9;2.6;27.3;64.8
BER;20170721;0;4273;45;7.2;54.7;245;0;0;1014.9;5.4;62;8.8;20.0;16.0;1.4;28.2;77.7
BER;20170722;0;741;252;4.7;20.9;269;0;0;1016.6;0.8;50;7.1;19.9;14.3;1.3;26.2;78.4
BER;20170723;0;1;300;6.5;25.9;241;0;0;1018.8;0.5;38;5.4;18.5;15.1;-0.1;23.2;73.6
BER;20170724;0;0;250;9.0;36.7;170;0;0;1014.0;7.4;11;1.6;15.8;13.0;-2.8;19.1;79.5
BER;20170725;2;151;207;6.5;31.0;127;0;0;1014.4;16.4;11;1.6;14.1;12.6;-4.6;17.2;87.5
BER;20170726;0;0;240;6.5;30.2;210;0;0;1015.0;1.0;29;4.1;15.6;12.1;-3.1;20.4;76.4
BER;20170727;0;0;214;6.1;38.2;170;0;0;1014.4;1.3;6;0.8;18.4;13.9;-0.3;22.7;71.1
BER;20170728;0;0;323;5.4;26.6;242;0;0;1017.2;2.2;43;6.1;18.8;14.1;0.1;23.6;77.7
BER;20170729;0;0;233;3.2;19.1;305;0;0;1018.3;0.0;82;11.5;19.9;12.4;1.2;27.1;73.5
BER;20170730;0;111;231;6.5;47.9;258;0;0;1016.1;1.7;68;9.5;21.7;14.1;3.0;28.2;71.8
BER;20170731;0;57;34;5.0;26.3;225;0;0;1017.0;0.8;50;6.9;20.8;14.8;2.1;27.1;78.5
BER;20170801;18;2025;90;6.1;28.1;258;0;0;1017.6;1.8;67;9.3;22.2;15.6;3.6;29.9;76.2
BER;20170802;0;0;219;4.7;20.9;295;0;0;1020.8;0.0;82;11.4;23.7;15.8;5.1;30.9;70.7
BER;20170803;0;0;230;7.9;42.8;274;0;0;1017.7;0.0;66;9.1;25.9;19.5;7.3;33.0;60.4
BER;20170804;0;0;264;5.4;34.6;229;0;0;1018.0;0.0;34;4.6;23.1;18.1;4.5;29.1;70.1
BER;20170805;0;0;293;8.3;41.8;296;0;0;1018.7;0.0;72;9.9;22.4;15.3;3.9;29.7;67.4
BER;20170806;0;0;55;8.3;29.2;171;0;0;1022.6;0.0;27;3.7;18.0;11.2;-0.5;22.0;66.4
BER;20170807;0;0;20;6.1;29.5;321;0;0;1017.9;0.0;99;13.3;17.6;8.3;-0.9;26.0;71.5
BER;20170808;0;1;207;5.4;47.9;49;0;0;1015.7;20.8;0;0.0;15.5;13.0;-2.9;16.8;91.7
BER;20170809;0;44;90;4.7;28.4;165;0;0;1018.1;5.8;30;4.1;16.0;11.4;-2.4;20.1;82.9
BER;20170810;0;1;51;5.0;18.7;78;0;0;1020.7;29.4;6;0.9;12.3;10.8;-6.0;14.6;92.9
BER;20170811;0;0;180;5.0;17.6;83;0;0;1020.0;4.2;1;0.1;12.0;10.6;-6.3;14.0;89.5
BER;20170812;0;0;217;6.1;22.3;198;0;0;1022.7;0.0;23;3.1;15.1;11.1;-3.1;20.2;76.0
BER;20170813;0;0;9;5.4;21.6;302;0;0;1021.9;0.0;95;12.6;17.5;10.1;-0.6;23.7;74.2
BER;20170814;0;1;214;5.0;21.6;293;0;0;1020.6;0.0;95;12.5;19.9;11.2;1.8;26.8;73.0
BER;20170815;0;144;225;5.8;27.4;241;0;0;1021.3;3.9;69;9.1;21.1;14.8;3.1;28.0;69.8
BER;20170816;0;13;27;4.7;16.9;247;0;0;1022.4;0.0;60;7.9;20.6;15.4;2.7;26.1;79.2
BER;20170817;0;0;261;4.3;22.7;279;0;0;1021.1;0.0;87;11.3;21.0;14.9;3.2;27.4;77.9
BER;20170818;7;1147;253;5.8;67.7;245;0;0;1018.7;10.3;69;8.9;20.5;14.7;2.8;29.4;79.6
BER;20170819;0;4;328;6.1;25.9;246;0;0;1021.6;0.0;54;7.1;17.1;12.5;-0.5;21.7;72.2
BER;20170820;0;0;10;5.0;20.9;271;0;0;1025.0;0.0;78;10.1;15.3;8.7;-2.2;20.9;67.0
BER;20170821;0;0;16;4.0;17.3;224;0;0;1024.3;0.0;51;6.6;14.8;7.5;-2.6;21.1;74.0
BER;20170822;0;0;351;4.0;21.6;286;0;0;1020.7;0.0;98;12.6;18.1;9.5;0.8;25.8;74.6
BER;20170823;0;0;247;4.3;27.7;271;0;0;1018.4;0.0;94;12.0;21.1;12.6;3.9;29.3;71.7
BER;20170824;10;1023;216;4.7;65.5;177;0;0;1020.5;3.5;55;7.0;18.8;13.5;1.7;27.6;82.7
BER;20170825;0;0;252;3.2;14.4;258;0;0;1020.3;0.0;89;11.3;19.6;12.4;2.6;27.2;80.3
BER;20170826;0;0;225;4.0;18.7;227;0;0;1019.4;0.0;68;8.6;21.4;15.5;4.6;28.6;73.1
BER;20170827;0;0;180;3.6;22.3;150;0;0;1019.9;0.0;20;2.5;19.9;13.0;3.2;26.4;76.7
BER;20170828;0;0;360;2.9;14.4;216;0;0;1019.2;0.0;69;8.7;20.8;13.8;4.2;28.6;74.3
BER;20170829;0;0;342;2.9;19.1;257;0;0;1016.9;0.0;95;11.8;20.9;12.6;4.5;29.4;71.7
BER;20170830;0;96;225;5.0;27.4;204;0;0;1014.8;0.0;65;8.1;22.6;15.1;6.3;29.9;65.4
BER;20170831;0;2;288;4.7;31.0;41;0;0;1019.0;17.7;0;0.0;15.8;12.5;-0.3;20.7;91.6
BER;20170901;0;0;34;4.7;18.0;60;0;0;1020.0;7.9;0;0.0;12.5;10.7;-3.3;14.2;93.9
BER;20170902;1;28;167;5.0;29.9;111;0;0;1019.7;11.3;26;3.2;11.1;8.9;-4.6;13.6;89.2
BER;20170903;0;0;51;4.7;18.7;256;0;0;1017.7;0.0;89;10.9;12.4;8.8;-3.1;17.9;79.8
BER;20170904;0;0;202;4.3;19.1;168;0;0;1018.8;0.0;18;2.2;15.1;9.4;-0.2;20.6;73.8
BER;20170905;0;0;210;4.7;18.0;236;0;0;1021.9;0.0;72;8.7;19.4;15.3;4.2;24.8;67.8
BER;20170906;0;0;274;6.8;39.6;200;0;0;1021.5;0.0;56;6.8;18.3;14.0;3.3;22.2;66.1
BER;20170907;0;0;360;4.0;29.5;147;0;0;1019.5;0.0;26;3.2;13.8;8.6;-1.1;17.8;74.3
BER;20170908;0;0;225;5.8;27.0;190;0;0;1013.2;0.0;55;6.6;14.6;9.3;-0.1;20.0;72.3
BER;20170909;0;0;225;5.0;34.9;45;0;0;1005.2;2.5;0;0.0;12.1;9.7;-2.5;15.0;88.4
BER;20170910;0;0;124;3.6;19.8;149;0;0;1008.3;0.0;21;2.5;12.3;7.9;-2.1;16.4;80.7
BER;20170911;0;0;214;8.6;45.0;98;0;0;1008.1;0.8;15;1.8;12.2;7.0;-2.1;15.8;77.8
BER;20170912;0;3;214;9.0;42.5;138;0;0;1014.8;4.4;31;3.6;11.0;5.6;-3.1;14.3;82.5
BER;20170913;0;0;214;10.8;57.2;105;0;0;1016.5;0.0;4;0.5;14.1;5.0;0.1;20.6;72.3
BER;20170914;0;0;229;13.7;57.2;73;0;0;1015.4;7.5;17;2.0;12.6;4.4;-1.3;21.0;75.8
BER;20170915;0;0;243;3.2;22.7;221;0;0;1015.4;0.0;86;10.0;8.7;1.9;-5.0;15.6;75.9
BER;20170916;0;4;233;4.3;26.3;197;0;0;1013.0;0.4;61;7.0;9.5;2.1;-4.1;15.9;81.0
BER;20170917;0;2;207;4.7;53.3;146;0;0;1015.0;12.8;37;4.3;9.5;6.2;-3.9;14.8;84.6
BER;20170918;0;0;198;4.7;19.4;130;0;0;1018.1;0.0;25;2.8;10.1;5.8;-3.2;13.6;78.8
BER;20170919;0;0;180;6.1;21.6;84;0;0;1020.2;4.8;8;0.9;9.2;7.4;-4.0;12.3;87.9
BER;20170920;0;0;90;5.0;22.0;184;0;0;1022.7;0.0;69;7.8;9.9;3.8;-3.1;15.7;77.7
BER;20170921;0;0;14;4.0;18.7;224;0;0;1021.1;0.0;100;11.3;9.1;1.5;-3.8;16.9;83.8
BER;20170922;0;0;225;2.9;11.9;192;0;0;1022.1;0.0;71;8.0;11.9;3.8;-0.9;20.0;80.4
BER;20170923;0;0;18;3.6;16.9;195;0;0;1022.2;0.0;81;9.0;13.3;5.6;0.7;19.9;79.6
BER;20170924;0;1;18;3.6;25.6;211;0;0;1021.2;0.0;98;10.9;13.8;7.2;1.3;20.7;76.3
BER;20170925;0;0;315;3.2;19.4;204;0;0;1020.0;0.0;95;10.6;11.7;4.5;-0.7;20.1;82.5
BER;20170926;0;0;27;2.9;12.6;77;0;0;1022.3;4.3;0;0.0;11.6;6.0;-0.7;16.4;90.9
BER;20170927;0;0;14;2.9;11.9;170;0;0;1023.9;0.0;64;7.1;13.6;9.0;1.5;20.0;87.9
BER;20170928;0;0;180;2.9;17.6;148;0;0;1026.1;0.0;43;4.7;13.8;7.8;1.8;20.4;85.2
BER;20170929;0;0;236;2.9;13.0;166;0;0;1023.8;0.0;64;7.0;15.5;10.5;3.6;22.3;79.3
BER;20170930;0;0;261;4.7;26.6;74;0;0;1020.0;0.5;6;0.6;13.6;10.0;1.8;18.3;84.5
BER;20171001;0;0;27;4.0;16.6;142;0;0;1022.6;0.3;50;5.4;11.2;7.6;-0.3;15.8;87.7
BER;20171002;0;0;211;5.0;16.6;55;0;0;1022.4;0.3;0;0.0;13.3;9.6;1.9;16.4;86.8
BER;20171003;0;0;338;6.8;43.6;116;0;0;1022.2;14.0;45;4.9;13.6;7.0;2.3;17.0;81.8
BER;20171004;0;0;236;4.0;21.2;123;0;0;1026.2;0.0;31;3.3;10.2;4.3;-1.0;16.1;88.3
BER;20171005;0;0;235;9.0;36.7;185;0;0;1020.5;0.7;95;10.2;13.8;5.4;2.8;22.3;65.0
BER;20171006;0;0;342;5.8;39.6;94;0;0;1022.6;2.5;24;2.6;8.7;3.0;-2.2;12.3;79.8
BER;20171007;0;0;207;3.2;16.6;161;0;0;1024.1;0.0;70;7.4;7.9;0.4;-2.9;13.8;78.8
BER;20171008;0;0;214;5.4;41.0;124;0;0;1021.1;2.2;35;3.7;10.8;7.0;0.2;16.0;77.5
BER;20171009;0;0;346;3.2;21.2;125;0;0;1021.5;0.0;39;4.1;10.6;5.0;0.1;15.9;80.7
BER;20171010;0;0;225;3.2;14.0;163;0;0;1022.3;0.0;95;9.9;9.2;2.7;-1.2;16.6;81.2
BER;20171011;0;0;209;4.7;19.8;166;0;0;1022.8;0.0;100;10.3;11.1;2.7;0.9;18.4;79.1
BER;20171012;0;0;240;4.7;23.8;148;0;0;1026.6;0.0;80;8.2;12.2;5.7;2.1;20.1;78.5
BER;20171013;0;0;333;2.2;11.9;160;0;0;1028.6;0.0;99;10.1;11.3;4.0;1.4;20.1;83.6
BER;20171014;0;0;333;2.9;13.3;160;0;0;1029.0;0.0;99;10.0;11.5;4.2;1.7;20.5;84.3
BER;20171015;0;0;236;2.5;11.2;158;0;0;1028.7;0.0;99;10.0;12.0;4.4;2.4;21.8;80.7
BER;20171016;0;0;214;2.9;9.4;157;0;0;1028.0;0.0;100;10.0;12.2;4.6;2.8;22.5;78.9
BER;20171017;0;0;236;3.2;13.3;161;0;0;1024.0;0.0;100;9.9;11.9;4.1;2.6;21.3;76.7
BER;20171018;0;0;270;2.2;11.5;148;0;0;1017.8;0.0;97;9.6;10.8;3.4;1.7;20.2;77.9
